data_name,data_link,data_source,data_source_link,data_description,dataset_date_sourced,data_file
"Africa Climate Data
Updated August 7, 2024 | Created August 7, 2024
OpenUp",https://open.africa/dataset/africa-climate-data,OpenUp,https://open.africa/organization/openup?sort=metadata_modified+desc,This dataset has no description,"Updated August 7, 2024 | Created August 7, 2024",https://open.africa/dataset/africa-climate-data
"Sierra Leone Health Facilities
Updated November 30, 2023 | Created March 1, 2016
Code for Africa",https://open.africa/dataset/sierra-leone-health-facilities,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,"Health Facilities, with OCHA P-codes for level 1 and 2, Chiefdoms names, category of HF. The 2014 update info refers only to the pre-Ebola outbreak status. Please reflect this...","Updated November 30, 2023 | Created March 1, 2016",https://open.africa/dataset/sierra-leone-health-facilities
"Sierra Leone Water Points
Updated November 30, 2023 | Created March 1, 2016
Code for Africa",https://open.africa/dataset/sierra-leone-water-points,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,"Country-wide dataset of water sources, including type, installer, quality","Updated November 30, 2023 | Created March 1, 2016",https://open.africa/dataset/sierra-leone-water-points
"Sierra Leone Education Establishment
Updated November 30, 2023 | Created March 1, 2016
Code for Africa",https://open.africa/dataset/sierra-leone-education-establishment,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,"Data which shows locations of Educational establishments which includes, Primary, Secondary schools and Colleges","Updated November 30, 2023 | Created March 1, 2016",https://open.africa/dataset/sierra-leone-education-establishment
"Members of 9th Parliament of Uganda
Updated November 30, 2023 | Created May 11, 2016
Code for Africa",https://open.africa/dataset/members-of-9th-parliament-of-uganda,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,A comprehensive list of all the representatives in the 9th Parliament of Uganda that have been in Parliament since May 2011.,"Updated November 30, 2023 | Created May 11, 2016",https://open.africa/dataset/members-of-9th-parliament-of-uganda
"Children below 18 by parents' survival status | Uganda
Updated November 30, 2023 | Created May 11, 2016
Code for Africa",https://open.africa/dataset/children-below-18-by-parents-survival-status,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,This dataset has no description,"Updated November 30, 2023 | Created May 11, 2016",https://open.africa/dataset/children-below-18-by-parents-survival-status
"Children below 18 and married | Uganda
Updated November 30, 2023 | Created May 11, 2016
Code for Africa",https://open.africa/dataset/children-below-18-and-married,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,This dataset has no description,"Updated November 30, 2023 | Created May 11, 2016",https://open.africa/dataset/children-below-18-and-married
"Election & Voter Data | Uganda
Updated November 30, 2023 | Created May 6, 2016
Code for Africa",https://open.africa/dataset/election-voter-data,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,Data extracted from Uganda Electoral Commission,"Updated November 30, 2023 | Created May 6, 2016",https://open.africa/dataset/election-voter-data
"Uganda Forestry Data
Updated November 30, 2023 | Created March 17, 2016
Code for Africa",https://open.africa/dataset/uganda-forestry-data,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,Kenyan forest-related data sets and analyses,"Updated November 30, 2023 | Created March 17, 2016",https://open.africa/dataset/uganda-forestry-data
"AFRICA UGANDA Villages OCHA COD [2009]
Updated November 30, 2023 | Created April 7, 2016
Code for Africa",https://open.africa/dataset/africa-uganda-villages-ocha-cod-2009,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,"Uganda Villages - based on GPS coordinates provided by cluster leads, humanitarian partners in Uganda. Agreed to share publicly and authorized by Geo-IM Working group chaired by...","Updated November 30, 2023 | Created April 7, 2016",https://open.africa/dataset/africa-uganda-villages-ocha-cod-2009
"Uganda Household data
Updated November 30, 2023 | Created May 6, 2016
Code for Africa",https://open.africa/dataset/household-data-uganda,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,Data on households in Uganda from the census,"Updated November 30, 2023 | Created May 6, 2016",https://open.africa/dataset/household-data-uganda
"Population distribution by disability status
Updated November 30, 2023 | Created May 11, 2016
Code for Africa",https://open.africa/dataset/population-distribution-by-disability-status,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,This dataset has no description,"Updated November 30, 2023 | Created May 11, 2016",https://open.africa/dataset/population-distribution-by-disability-status
"Size of Uganda districts in square kilometers
Updated November 30, 2023 | Created May 11, 2016
Code for Africa",https://open.africa/dataset/size-of-uganda-districts-in-square-kilometers,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,This dataset has no description,"Updated November 30, 2023 | Created May 11, 2016",https://open.africa/dataset/size-of-uganda-districts-in-square-kilometers
"10th Parliament of Uganda
Updated November 30, 2023 | Created May 11, 2016
Code for Africa",https://open.africa/dataset/10th-parliament-of-uganda,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,A comprehensive list of all the representatives in the 10th Parliament of Uganda that will be sworn in 16th-18th May 2016,"Updated November 30, 2023 | Created May 11, 2016",https://open.africa/dataset/10th-parliament-of-uganda
"Kenya Government Contracts and Tenders 2015
Updated November 30, 2023 | Created October 23, 2015
Code for Africa",https://open.africa/dataset/contract-and-tenders-2015,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,Comprehensive list of tenders and contracts awarded by the Government in 2015,"Updated November 30, 2023 | Created October 23, 2015",https://open.africa/dataset/contract-and-tenders-2015
"Rift Valley Railways data
Updated November 30, 2023 | Created December 11, 2013
Code for Africa",https://open.africa/dataset/rift-valley-railways-data,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,This GTFS data for Rift Valley Railways Kenya has been developed by the Nairobi Mobility Team through a collaboration between University of Nairobi School of Computing &...,"Updated November 30, 2023 | Created December 11, 2013",https://open.africa/dataset/rift-valley-railways-data
"Terrorism Attacks in Kenya
Updated November 30, 2023 | Created October 19, 2015
Code for Africa",https://open.africa/dataset/terrorism-attacks-in-kenya,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,"The National Counter Terrorism Centre's dataset chronicling the government's 'official' tally of terror related attacks in Kenya, dating from 1975.","Updated November 30, 2023 | Created October 19, 2015",https://open.africa/dataset/terrorism-attacks-in-kenya
"Kenya Counties Shapefile
Updated November 30, 2023 | Created October 21, 2015
Code for Africa",https://open.africa/dataset/kenya-counties-shapefile,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,Kenya counties boundary data in .shp format,"Updated November 30, 2023 | Created October 21, 2015",https://open.africa/dataset/kenya-counties-shapefile
"Kenya Counties json
Updated November 30, 2023 | Created October 21, 2015
Code for Africa",https://open.africa/dataset/kenya-counties-json,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,Kenya counties boundary data in .json format,"Updated November 30, 2023 | Created October 21, 2015",https://open.africa/dataset/kenya-counties-json
"Donor Funded Projects in Kenya
Updated November 30, 2023 | Created October 21, 2015
Code for Africa",https://open.africa/dataset/donor-funded-projects-in-kenya,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,"A comprehensive list of donor-funded projects in Kenya, by County, in line with the just concluded Millenium Development Goals.","Updated November 30, 2023 | Created October 21, 2015",https://open.africa/dataset/donor-funded-projects-in-kenya
"Health Facilities in Kenya
Updated November 30, 2023 | Created October 21, 2015
Code for Africa",https://open.africa/dataset/health-facilities-in-kenya,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,"A comprehensive list of health facilities in Kenya, complete with services offered as well as granular geo-data (Provincial, County, District, Location, Sub-Location and...","Updated November 30, 2023 | Created October 21, 2015",https://open.africa/dataset/health-facilities-in-kenya
"FSP Maps Kenya 2013
Updated November 30, 2023 | Created October 22, 2015
Code for Africa",https://open.africa/dataset/fsp-maps-kenya-2013,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,"The data underlying FSP Maps Kenya (fspmaps.org) are a set of coordinates pin-pointing the location of commercial bank branches, ATMs, MFIs, SACCOs, PostBanks, Forex Bureaus,...","Updated November 30, 2023 | Created October 22, 2015",https://open.africa/dataset/fsp-maps-kenya-2013
"Kenya Financial Diaries - All Transactions (2012 - 2013)
Updated November 30, 2023 | Created October 22, 2015
Code for Africa",https://open.africa/dataset/kenya-financial-diaries-all-transactions-2012-2013,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,The Kenya Financial Diaries 2012-2013 transactions dataset contains the daily cash flows of 298 low-income households over approximately one year. The study was conducted across...,"Updated November 30, 2023 | Created October 22, 2015",https://open.africa/dataset/kenya-financial-diaries-all-transactions-2012-2013
"Kenya FinAccess Retail Survey 2013
Updated November 30, 2023 | Created October 22, 2015
Code for Africa",https://open.africa/dataset/kenya-finaccess-retail-survey-2013,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,The Kenya FinAccess retail survey measures access to and demand for financial services among adults in a nationally representative survey. The sample for the 2013 survey was...,"Updated November 30, 2023 | Created October 22, 2015",https://open.africa/dataset/kenya-finaccess-retail-survey-2013
"Kenya Subcounties
Updated November 30, 2023 | Created December 2, 2019
Code for Africa",https://open.africa/dataset/kenya-subcounties,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,Sub counties within Counties in Kenya,"Updated November 30, 2023 | Created December 2, 2019",https://open.africa/dataset/kenya-subcounties
"Total Arrivals at Uganda's Ports
Updated November 30, 2023 | Created July 30, 2020
Code for Africa",https://open.africa/dataset/tourism-entry-uganda,Code for Africa,https://open.africa/organization/code-for-africa?sort=metadata_modified+desc,Entry at border points,"Updated November 30, 2023 | Created July 30, 2020",https://open.africa/dataset/tourism-entry-uganda
